E_Q9BLI1	ensembl134518/low_complexity	TRASDJ PROTEIN (FRAGMENT).
BTSAT1	Satellite/Centromeric  
I-1_DR	N
autorepeat_1670	ciona_repeat
autorepeat_1671	ciona_repeat
(TAA)n	Simple_repeat
autorepeat_1672	ciona_repeat
autorepeat_1673	ciona_repeat
autorepeat_1674	ciona_repeat
autorepeat_1675	ciona_repeat
autorepeat_1676	ciona_repeat
autorepeat_1677	ciona_repeat
autorepeat_1678	ciona_repeat
autorepeat_1679	ciona_repeat
gi|3095151|gb|AF054229.1|AF054229	DNA
TIR21T5A_CE	DNA
autorepeat_1680	ciona_repeat
autorepeat_1681	ciona_repeat
autorepeat_1682	ciona_repeat
autorepeat_1683	ciona_repeat
autorepeat_1684	ciona_repeat
autorepeat_1685	ciona_repeat
autorepeat_1686	ciona_repeat
autorepeat_1687	ciona_repeat
autorepeat_1688	ciona_repeat
autorepeat_1689	ciona_repeat
U11	snRNA X13707.1 Human U11 small nuclear RNA gene
U12	snRNA J04119.1 Human small nuclear RNA U12
U13	snRNA
E_P15629	ensembl17822/trans	ENZYMATIC POLYPROTEIN [CONTAINS: ASPARTIC PROTEASE (EC 3.4.23.-); ENDONUCLEASE; REVERSE TRANSCRIPTASE (EC 2.7.7.49)].
U14	snRNA
TR5	Unknown
U17	snRNA
MER66-int	LTR/ERV1 mer4 group 
ATHILA6B_I	LTR/Gypsy
autorepeat_1690	ciona_repeat
autorepeat_1691	ciona_repeat
autorepeat_1692	ciona_repeat
autorepeat_1693	ciona_repeat
autorepeat_1694	ciona_repeat
autorepeat_1695	ciona_repeat
autorepeat_1696	ciona_repeat
autorepeat_1697	ciona_repeat
autorepeat_1698	ciona_repeat
autorepeat_1699	ciona_repeat
E_P91509	ensembl11564/trans	HYPOTHETICAL 43.3 KDA PROTEIN.
169397..94135	DNA
gi|5804811|emb|AJ006562.1|AME6562	DNA
gi|1480676|gb|U60878.1|AAU60878	DNA
DMDMRA	DNA
DMDMRB	DNA
DMDMRC	DNA
ATCOPIA13LTR	LTR/Copia 
TIR9TA1A_CE	DNA
ATCOPIA80_I	LTR/Copia
FAM	SINE/Alu
gi|1381251|gb|L78797.1|MSQTNTATAD	DNA
ERV1-LTR_DR	LTR/ERV
(CTAAG)n	Simple_repeat
(GA)n	Simple_repeat
BARE1_HV_I	LTR/Copia
autorepeat_9500	ciona_repeat
autorepeat_9501	ciona_repeat
autorepeat_9502	ciona_repeat
autorepeat_9503	ciona_repeat
ATCOPIA8AI	LTR/Copia 
autorepeat_9504	ciona_repeat
autorepeat_9505	ciona_repeat
autorepeat_9506	ciona_repeat
autorepeat_9507	ciona_repeat
autorepeat_9508	ciona_repeat
autorepeat_9509	ciona_repeat
HARBINGER	DNA/Harbinger
autorepeat_9510	ciona_repeat
autorepeat_9511	ciona_repeat
autorepeat_9512	ciona_repeat
autorepeat_9513	ciona_repeat
ATCOPIA8BI	LTR/Copia 
autorepeat_9514	ciona_repeat
autorepeat_9515	ciona_repeat
autorepeat_9516	ciona_repeat
TART_B1	LINE/Telomere  Drosophila melanogaster TART-B1 transposon.
autorepeat_9517	ciona_repeat
TART_B2	LINE  Drosophila melanogaster TART-B2.
autorepeat_9518	ciona_repeat
autorepeat_9519	ciona_repeat
TX1	LINE/L1
(GGGA)n	Simple_repeat
XL1723I	DNA/hAT
XL1723L	DNA/hAT
E_Q9BKT6	ensembl12623/low_complexity	HYPOTHETICAL 55.2 KDA PROTEIN.
autorepeat_9520	ciona_repeat
autorepeat_9521	ciona_repeat
autorepeat_9522	ciona_repeat
autorepeat_9523	ciona_repeat
XL1723R	DNA/hAT
autorepeat_9524	ciona_repeat
autorepeat_9525	ciona_repeat
autorepeat_9526	ciona_repeat
autorepeat_9527	ciona_repeat
DMSC1KPN	DNA
autorepeat_9528	ciona_repeat
autorepeat_9529	ciona_repeat
PVSAT	Satellite/Cod  (Pollachius virens)
ATCOPIA66LTR	LTR/Copia
BARI_DM	DNA/Tc1
autorepeat_9530	ciona_repeat
S78304	DNA
7SK	RNA
autorepeat_9531	ciona_repeat
autorepeat_9532	ciona_repeat
7SL	RNA
autorepeat_9533	ciona_repeat
autorepeat_9534	ciona_repeat
autorepeat_9535	ciona_repeat
autorepeat_9536	ciona_repeat
autorepeat_9537	ciona_repeat
autorepeat_9538	ciona_repeat
autorepeat_9539	ciona_repeat
DMCR1A	LINE/CR1
ORR1A1	LTR/MaLR
ORR1A2	LTR/MaLR
ORR1A3	LTR/MaLR
(CGG)n	Simple_repeat
autorepeat_9540	ciona_repeat
TZF	DNA/TC1 consensus
autorepeat_9541	ciona_repeat
autorepeat_9542	ciona_repeat
autorepeat_6200	ciona_repeat
autorepeat_9543	ciona_repeat
autorepeat_6201	ciona_repeat
autorepeat_9544	ciona_repeat
autorepeat_6202	ciona_repeat
autorepeat_9545	ciona_repeat
autorepeat_6203	ciona_repeat
autorepeat_9546	ciona_repeat
autorepeat_6204	ciona_repeat
autorepeat_9547	ciona_repeat
autorepeat_6205	ciona_repeat
autorepeat_6206	ciona_repeat
autorepeat_6207	ciona_repeat
autorepeat_6208	ciona_repeat
ATCOPIA74_I	LTR/Copia
autorepeat_6209	ciona_repeat
ORR1B1	LTR/MaLR
ORR1B2	LTR/MaLR
E_Q9LR94	ensembl19114/trans	T23E23.16.
B4-5	SINE/B4 
RMER2	Unknown
RMER3	LTR
RMER4	LTR
RMER5	LTR/ERV1 partially matches MER4D
autorepeat_6210	ciona_repeat
autorepeat_6211	ciona_repeat
autorepeat_6212	ciona_repeat
autorepeat_6213	ciona_repeat
autorepeat_6214	ciona_repeat
autorepeat_6215	ciona_repeat
autorepeat_6216	ciona_repeat
autorepeat_6217	ciona_repeat
autorepeat_6218	ciona_repeat
autorepeat_6219	ciona_repeat
ATCOPIA65A_I	LTR/Copia
autorepeat_8900	ciona_repeat
L1_Cric	LINE/L1
autorepeat_8901	ciona_repeat
autorepeat_8902	ciona_repeat
autorepeat_8903	ciona_repeat
MMLTRIS	LTR
autorepeat_8904	ciona_repeat
autorepeat_8905	ciona_repeat
autorepeat_8906	ciona_repeat
autorepeat_6220	ciona_repeat
autorepeat_8907	ciona_repeat
COW_LINE	LINE
autorepeat_6221	ciona_repeat
autorepeat_8908	ciona_repeat
autorepeat_6222	ciona_repeat
autorepeat_8909	ciona_repeat
autorepeat_6223	ciona_repeat
autorepeat_6224	ciona_repeat
ATMU3N1	DNA/MuDR
autorepeat_6225	ciona_repeat
autorepeat_6226	ciona_repeat
autorepeat_6227	ciona_repeat
E_Q9N4R7	ensembl16642/low_complexity	Y58G8A.2 PROTEIN.
autorepeat_6228	ciona_repeat
autorepeat_6229	ciona_repeat
E_Q9NBI0	ensembl9037/trans	REVERSE TRANSCRIPTASE (FRAGMENT).
autorepeat_8910	ciona_repeat
autorepeat_8911	ciona_repeat
autorepeat_8912	ciona_repeat
autorepeat_8913	ciona_repeat
autorepeat_8914	ciona_repeat
autorepeat_8915	ciona_repeat
autorepeat_8916	ciona_repeat
autorepeat_6230	ciona_repeat
autorepeat_8917	ciona_repeat
autorepeat_6231	ciona_repeat
autorepeat_8918	ciona_repeat
autorepeat_6232	ciona_repeat
autorepeat_8919	ciona_repeat
autorepeat_6233	ciona_repeat
autorepeat_6234	ciona_repeat
autorepeat_6235	ciona_repeat
XDMR_DM	Unknown D.melanogaster dispersed middle repetitive DNA sequence.
autorepeat_6236	ciona_repeat
autorepeat_6237	ciona_repeat
autorepeat_6238	ciona_repeat
autorepeat_6239	ciona_repeat
NPALTA1_CE	DNA
MICROPIA_LTR	LTR/Gypsy
(CAGA)n	Simple_repeat
autorepeat_8920	ciona_repeat
autorepeat_8921	ciona_repeat
autorepeat_8922	ciona_repeat
autorepeat_8923	ciona_repeat
autorepeat_8924	ciona_repeat
autorepeat_8925	ciona_repeat
(CAGGT)n	Simple_repeat
autorepeat_8926	ciona_repeat
autorepeat_6240	ciona_repeat
autorepeat_8927	ciona_repeat
autorepeat_6241	ciona_repeat
autorepeat_8928	ciona_repeat
autorepeat_6242	ciona_repeat
autorepeat_8929	ciona_repeat
autorepeat_6243	ciona_repeat
autorepeat_6244	ciona_repeat
autorepeat_6245	ciona_repeat
autorepeat_6246	ciona_repeat
autorepeat_6247	ciona_repeat
CATCH1LTR_DR	LTR
autorepeat_6248	ciona_repeat
autorepeat_6249	ciona_repeat
(TAGGG)n	Simple_repeat
SINE_FR2	SINE/Mermaid  very young (3% average, incl CpGs) tRNA-Gly-GGA (83% bp 10-70), MER6 (83% bp 80-350) 
MER31-internal	LTR/MER4-group  
autorepeat_8930	ciona_repeat
autorepeat_8931	ciona_repeat
autorepeat_8932	ciona_repeat
autorepeat_8933	ciona_repeat
autorepeat_8934	ciona_repeat
autorepeat_8935	ciona_repeat
autorepeat_8936	ciona_repeat
autorepeat_6250	ciona_repeat
autorepeat_8937	ciona_repeat
autorepeat_6251	ciona_repeat
autorepeat_8938	ciona_repeat
ATCOPIA30_LTR	LTR/Copia
autorepeat_6252	ciona_repeat
autorepeat_8939	ciona_repeat
95130..22811	DNA
autorepeat_6253	ciona_repeat
143634..148567	DNA
autorepeat_6254	ciona_repeat
autorepeat_6255	ciona_repeat
autorepeat_6256	ciona_repeat
autorepeat_6257	ciona_repeat
autorepeat_6258	ciona_repeat
autorepeat_6259	ciona_repeat
SYNREP_MM	Satellite
(CCTCG)n	Simple_repeat
PREM1	LTR/Maize  Putative LTR-retroelement (a consensus).
autorepeat_8940	ciona_repeat
autorepeat_8941	ciona_repeat
autorepeat_8942	ciona_repeat
autorepeat_5600	ciona_repeat
autorepeat_8943	ciona_repeat
autorepeat_5601	ciona_repeat
autorepeat_8944	ciona_repeat
autorepeat_5602	ciona_repeat
autorepeat_8945	ciona_repeat
autorepeat_5603	ciona_repeat
autorepeat_8946	ciona_repeat
autorepeat_5604	ciona_repeat
autorepeat_6260	ciona_repeat
autorepeat_8947	ciona_repeat
autorepeat_6261	ciona_repeat
autorepeat_5605	ciona_repeat
autorepeat_8948	ciona_repeat
MIRAGE1	DNA/Mirage
autorepeat_5606	ciona_repeat
autorepeat_6262	ciona_repeat
autorepeat_8949	ciona_repeat
autorepeat_5607	ciona_repeat
autorepeat_6263	ciona_repeat
autorepeat_5608	ciona_repeat
autorepeat_6264	ciona_repeat
ATCOPIA68_I	LTR/Copia
autorepeat_5609	ciona_repeat
autorepeat_6265	ciona_repeat
autorepeat_6266	ciona_repeat
autorepeat_6267	ciona_repeat
TIGGU1B	DNA/Tigger  TA duplication, only 2.5% kimura. Short similarity to Tigger2 (44% similar,27$ ident at coding level). No full-length element yet,
autorepeat_6268	ciona_repeat
autorepeat_6269	ciona_repeat
TNR3_OS	DNA/En-Spm
autorepeat_8950	ciona_repeat
autorepeat_8951	ciona_repeat
autorepeat_8952	ciona_repeat
autorepeat_5610	ciona_repeat
autorepeat_8953	ciona_repeat
autorepeat_5611	ciona_repeat
autorepeat_8954	ciona_repeat
ATENSPM10	DNA/En-Spm
MLT1-INTERNAL	LTR/MaLR  MLT1C
autorepeat_5612	ciona_repeat
autorepeat_8955	ciona_repeat
ATENSPM11	DNA/En-Spm
autorepeat_5613	ciona_repeat
autorepeat_8956	ciona_repeat
autorepeat_5614	ciona_repeat
autorepeat_6270	ciona_repeat
autorepeat_8957	ciona_repeat
autorepeat_5615	ciona_repeat
autorepeat_6271	ciona_repeat
autorepeat_8958	ciona_repeat
4656..3837,91448..121204,45884..130839,183128..74459	DNA
autorepeat_5616	ciona_repeat
autorepeat_6272	ciona_repeat
autorepeat_8959	ciona_repeat
autorepeat_5617	ciona_repeat
autorepeat_6273	ciona_repeat
autorepeat_5618	ciona_repeat
autorepeat_6274	ciona_repeat
DRSATII	Satellite
autorepeat_5619	ciona_repeat
autorepeat_6275	ciona_repeat
autorepeat_6276	ciona_repeat
TIGGU2A	DNA/Tigger 
autorepeat_6277	ciona_repeat
autorepeat_6278	ciona_repeat
autorepeat_6279	ciona_repeat
PAL8C_1	DNA/HAT
Hu-U15a	snoRNA Human U15a cleavage? c/d snoRNA intron 1 ribosomal protein S3 (rps3) gi|347528|gb|L15616.1|HUMU15AX
PAL8C_2	DNA/HAT
Hu-U15b	snoRNA Human U15b gmeth c/d snoRNA intron 5 ribosomal protein S3 (rps3) gi|347529:1-146,
PAL8C_3	DNA/HAT
PAL8C_4	DNA/HAT
PAL8C_5	DNA/HAT
ATENSPM1A	DNA/En-Spm
E_Q9NAF7	ensembl60635/trans	Y48G10A.5 PROTEIN (Y66D12A.Y PROTEIN).
tRNA-Gln-CAA_	tRNA
gi|3095158|gb|AF054233.1|AF054233	DNA
autorepeat_8960	ciona_repeat
autorepeat_8961	ciona_repeat
L1MCa_5end	LINE/L1
autorepeat_8962	ciona_repeat
autorepeat_5620	ciona_repeat
autorepeat_8963	ciona_repeat
autorepeat_5621	ciona_repeat
autorepeat_8964	ciona_repeat
autorepeat_5622	ciona_repeat
autorepeat_8965	ciona_repeat
autorepeat_5623	ciona_repeat
autorepeat_8966	ciona_repeat
autorepeat_5624	ciona_repeat
autorepeat_6280	ciona_repeat
autorepeat_8967	ciona_repeat
autorepeat_5625	ciona_repeat
autorepeat_6281	ciona_repeat
autorepeat_8968	ciona_repeat
(CAA)n	Simple_repeat
autorepeat_5626	ciona_repeat
autorepeat_6282	ciona_repeat
autorepeat_8969	ciona_repeat
autorepeat_5627	ciona_repeat
autorepeat_6283	ciona_repeat
autorepeat_5628	ciona_repeat
autorepeat_6284	ciona_repeat
autorepeat_5629	ciona_repeat
autorepeat_6285	ciona_repeat
autorepeat_6286	ciona_repeat
autorepeat_6287	ciona_repeat
autorepeat_6288	ciona_repeat
autorepeat_6289	ciona_repeat
154681..161097	DNA
autorepeat_8970	ciona_repeat
autorepeat_8971	ciona_repeat
autorepeat_8972	ciona_repeat
AT9TSD1	DNA/MuDR
autorepeat_5630	ciona_repeat
autorepeat_8973	ciona_repeat
autorepeat_5631	ciona_repeat
autorepeat_8974	ciona_repeat
autorepeat_5632	ciona_repeat
autorepeat_8975	ciona_repeat
autorepeat_5633	ciona_repeat
autorepeat_8976	ciona_repeat
autorepeat_5634	ciona_repeat
autorepeat_6290	ciona_repeat
autorepeat_8977	ciona_repeat
Contig200	WI_ciona_repeat
autorepeat_5635	ciona_repeat
autorepeat_6291	ciona_repeat
autorepeat_8978	ciona_repeat
Contig201	WI_ciona_repeat
autorepeat_5636	ciona_repeat
autorepeat_6292	ciona_repeat
autorepeat_8979	ciona_repeat
Arg.CCG	tRNA 
Contig202	WI_ciona_repeat
autorepeat_5637	ciona_repeat
autorepeat_6293	ciona_repeat
Contig203	WI_ciona_repeat
autorepeat_5638	ciona_repeat
autorepeat_6294	ciona_repeat
Contig204	WI_ciona_repeat
autorepeat_5639	ciona_repeat
autorepeat_6295	ciona_repeat
Contig205	WI_ciona_repeat
autorepeat_6296	ciona_repeat
Contig206	WI_ciona_repeat
autorepeat_6297	ciona_repeat
Contig207	WI_ciona_repeat
autorepeat_6298	ciona_repeat
Contig208	WI_ciona_repeat
autorepeat_6299	ciona_repeat
Contig209	WI_ciona_repeat
E_Q9HBW6	ensembl20242/trans	NAG13.
tRNA-Glu-GAA	tRNA 
Hu-U17b	snoRNA Human U17B pu haca snoRNA intron 2 RCC1 gi|292872|gb|L16792.1|HUMU17BSN
Arg.CCT	tRNA 
46120,61706..141274	DNA
tRNA-Glu-GAG	tRNA 
ATCOPIA32B_LTR	LTR/Copia
3354	DNA
autorepeat_8980	ciona_repeat
autorepeat_8981	ciona_repeat
autorepeat_8982	ciona_repeat
autorepeat_5640	ciona_repeat
autorepeat_8983	ciona_repeat
autorepeat_5641	ciona_repeat
autorepeat_8984	ciona_repeat
autorepeat_2300	ciona_repeat
autorepeat_5642	ciona_repeat
autorepeat_8985	ciona_repeat
autorepeat_2301	ciona_repeat
autorepeat_5643	ciona_repeat
autorepeat_8986	ciona_repeat
autorepeat_5644	ciona_repeat
autorepeat_8987	ciona_repeat
autorepeat_2302	ciona_repeat
Contig210	WI_ciona_repeat
autorepeat_5645	ciona_repeat
autorepeat_8988	ciona_repeat
autorepeat_2303	ciona_repeat
Contig211	WI_ciona_repeat
autorepeat_5646	ciona_repeat
autorepeat_8989	ciona_repeat
autorepeat_2304	ciona_repeat
Contig212	WI_ciona_repeat
autorepeat_5647	ciona_repeat
autorepeat_2305	ciona_repeat
CYRA11_MM	Unknown/Y-chromosomal
Contig213	WI_ciona_repeat
autorepeat_5648	ciona_repeat
autorepeat_2306	ciona_repeat
Contig214	WI_ciona_repeat
autorepeat_5649	ciona_repeat
autorepeat_2307	ciona_repeat
Contig215	WI_ciona_repeat
autorepeat_2308	ciona_repeat
PMR111	Other
ATCOPIA35_I	LTR/Copia
Contig216	WI_ciona_repeat
autorepeat_2309	ciona_repeat
Contig217	WI_ciona_repeat
Contig218	WI_ciona_repeat
MER101	LTR/ERV1 mer4 group 15%
Contig219	WI_ciona_repeat
MER103	DNA  21%
MER104	DNA/Tc2 TA dups
MER105	DNA  19%
hY1_RNA	scRNA K01562.1 Actual hY1 RNA determined by Steitz (83):
MER107	DNA/MER1_type 6% div
MER109	Unknown  19%
HATN8_DR	DNA
autorepeat_8990	ciona_repeat
autorepeat_8991	ciona_repeat
autorepeat_8992	ciona_repeat
autorepeat_5650	ciona_repeat
autorepeat_8993	ciona_repeat
autorepeat_5651	ciona_repeat
autorepeat_8994	ciona_repeat
VANDAL2N1	DNA/MuDR
autorepeat_2310	ciona_repeat
autorepeat_5652	ciona_repeat
autorepeat_8995	ciona_repeat
CR1-4_DR	LINE/L2
autorepeat_5653	ciona_repeat
autorepeat_8996	ciona_repeat
autorepeat_2311	ciona_repeat
autorepeat_5654	ciona_repeat
autorepeat_8997	ciona_repeat
autorepeat_2312	ciona_repeat
MARINER2	DNA
Contig220	WI_ciona_repeat
autorepeat_5655	ciona_repeat
autorepeat_8998	ciona_repeat
RNaseP_RNA	miscRNA S68670.1 H1 RNA gene {promoter}
autorepeat_2313	ciona_repeat
Contig221	WI_ciona_repeat
autorepeat_5656	ciona_repeat
autorepeat_8999	ciona_repeat
autorepeat_2314	ciona_repeat
Contig222	WI_ciona_repeat
autorepeat_5657	ciona_repeat
autorepeat_2315	ciona_repeat
Contig223	WI_ciona_repeat
autorepeat_5658	ciona_repeat
autorepeat_2316	ciona_repeat
Contig224	WI_ciona_repeat
autorepeat_5659	ciona_repeat
autorepeat_2317	ciona_repeat
Contig225	WI_ciona_repeat
autorepeat_2318	ciona_repeat
Contig226	WI_ciona_repeat
autorepeat_2319	ciona_repeat
Contig227	WI_ciona_repeat
MER110	LTR/ERV1 20% div
Contig228	WI_ciona_repeat
MER112	DNA/MER1_type 21-22%
Contig229	WI_ciona_repeat
MER113	DNA/MER1_type? 8 bp dups (NTCTAGAN) 23% div
MER114	LTR/ERV  20-25% 
MER115	DNA/AcHobo 20-25% 8 bp duplications
MER116	DNA/Mariner 16-17% (quite similar to Made1; to be renamed Made2) 
MER117	DNA/MER1_type 29%?
MER119	DNA/MER1_type 24%
MER11A	LTR/ERVK  ~10% div
MER11B	LTR/ERVK  ~10% div
MER11C	LTR/ERVK  ~10% div
MER11D	LTR/ERVK  2% div
autorepeat_5660	ciona_repeat
autorepeat_5661	ciona_repeat
autorepeat_5662	ciona_repeat
autorepeat_2320	ciona_repeat
autorepeat_5663	ciona_repeat
ATCOPIA85LTR	LTR/Copia
autorepeat_2321	ciona_repeat
autorepeat_5664	ciona_repeat
autorepeat_2322	ciona_repeat
PSLINE	LINE/Turtle  CR1 (Platemys spixii)
Contig230	WI_ciona_repeat
autorepeat_5665	ciona_repeat
autorepeat_2323	ciona_repeat
Contig231	WI_ciona_repeat
autorepeat_5666	ciona_repeat
autorepeat_2324	ciona_repeat
Contig232	WI_ciona_repeat
autorepeat_5667	ciona_repeat
B5-RSINE1	SINE/B4 
autorepeat_2325	ciona_repeat
Contig233	WI_ciona_repeat
autorepeat_5668	ciona_repeat
E_P34620	ensembl3174/low_complexity	HYPOTHETICAL 42.2 KDA PROTEIN ZK1236.4 IN CHROMOSOME III.
autorepeat_2326	ciona_repeat
Contig234	WI_ciona_repeat
autorepeat_5669	ciona_repeat
autorepeat_2327	ciona_repeat
Contig235	WI_ciona_repeat
autorepeat_2328	ciona_repeat
Contig236	WI_ciona_repeat
autorepeat_2329	ciona_repeat
Contig237	WI_ciona_repeat
Contig238	WI_ciona_repeat
MER121	Unknown  26-27% 
Contig239	WI_ciona_repeat
CELE11	DNA/Pogo
CELE14	DNA
E_Q9NL33	ensembl20722/low_complexity	POL POLYPROTEIN (FRAGMENT).
autorepeat_5670	ciona_repeat
autorepeat_5671	ciona_repeat
autorepeat_5672	ciona_repeat
autorepeat_2330	ciona_repeat
autorepeat_5673	ciona_repeat
autorepeat_2331	ciona_repeat
autorepeat_5674	ciona_repeat
autorepeat_2332	ciona_repeat
Contig240	WI_ciona_repeat
autorepeat_5675	ciona_repeat
autorepeat_2333	ciona_repeat
Contig241	WI_ciona_repeat
autorepeat_5676	ciona_repeat
autorepeat_2334	ciona_repeat
Contig242	WI_ciona_repeat
autorepeat_5677	ciona_repeat
autorepeat_2335	ciona_repeat
Contig243	WI_ciona_repeat
autorepeat_5678	ciona_repeat
autorepeat_2336	ciona_repeat
Contig244	WI_ciona_repeat
autorepeat_5679	ciona_repeat
autorepeat_2337	ciona_repeat
Contig245	WI_ciona_repeat
autorepeat_2338	ciona_repeat
autorepeat_2339	ciona_repeat
Contig246	WI_ciona_repeat
Contig247	WI_ciona_repeat
Contig248	WI_ciona_repeat
Contig249	WI_ciona_repeat
FTZ_DM	Unknown Drosophila melanogaster inverted repeat in ftz gene.
120439..4033	DNA
autorepeat_5680	ciona_repeat
autorepeat_5681	ciona_repeat
autorepeat_5682	ciona_repeat
autorepeat_2340	ciona_repeat
autorepeat_5683	ciona_repeat
autorepeat_2341	ciona_repeat
autorepeat_5684	ciona_repeat
autorepeat_2342	ciona_repeat
Contig250	WI_ciona_repeat
autorepeat_5685	ciona_repeat
MER34B-int	LTR/ERV1
autorepeat_2343	ciona_repeat
Contig251	WI_ciona_repeat
autorepeat_5686	ciona_repeat
EAVHP_I	LTR/ERV
autorepeat_2344	ciona_repeat
Contig252	WI_ciona_repeat
autorepeat_5687	ciona_repeat
autorepeat_2345	ciona_repeat
Contig253	WI_ciona_repeat
autorepeat_5688	ciona_repeat
autorepeat_2346	ciona_repeat
Contig254	WI_ciona_repeat
autorepeat_5689	ciona_repeat
autorepeat_2347	ciona_repeat
autorepeat_2348	ciona_repeat
146168..188327	DNA
Contig255	WI_ciona_repeat
autorepeat_2349	ciona_repeat
Contig256	WI_ciona_repeat
Contig257	WI_ciona_repeat
Contig258	WI_ciona_repeat
Contig259	WI_ciona_repeat
autorepeat_5690	ciona_repeat
autorepeat_5691	ciona_repeat
autorepeat_5692	ciona_repeat
autorepeat_2350	ciona_repeat
DPSAT1	Satellite  D.pulchellus satellite DNA.
autorepeat_5693	ciona_repeat
autorepeat_2351	ciona_repeat
autorepeat_5694	ciona_repeat
autorepeat_2352	ciona_repeat
Contig260	WI_ciona_repeat
autorepeat_5695	ciona_repeat
autorepeat_2353	ciona_repeat
Contig261	WI_ciona_repeat
autorepeat_5696	ciona_repeat
autorepeat_2354	ciona_repeat
Contig262	WI_ciona_repeat
autorepeat_5697	ciona_repeat
autorepeat_2355	ciona_repeat
Contig263	WI_ciona_repeat
autorepeat_5698	ciona_repeat
autorepeat_2356	ciona_repeat
autorepeat_5699	ciona_repeat
autorepeat_2357	ciona_repeat
Contig264	WI_ciona_repeat
autorepeat_2358	ciona_repeat
Contig265	WI_ciona_repeat
autorepeat_2359	ciona_repeat
Contig266	WI_ciona_repeat
Contig267	WI_ciona_repeat
REX1-1_DR	LINE/L2
Contig268	WI_ciona_repeat
Contig269	WI_ciona_repeat
UHU	DNA/Tc1  Drosophila heteroneura DNA for Tc1-like transposable element Uhu.
CELE42	DNA
E_Q95NS5	ensembl1729/trans	REVERSE TRANSCRIPTASE (FRAGMENT).
60805,109722,101367..11901,167795,108371..46158,115954	DNA
CELE45	SINE 
autorepeat_1700	ciona_repeat
autorepeat_1701	ciona_repeat
autorepeat_1702	ciona_repeat
autorepeat_1703	ciona_repeat
autorepeat_2360	ciona_repeat
autorepeat_1704	ciona_repeat
autorepeat_2361	ciona_repeat
autorepeat_1705	ciona_repeat
autorepeat_2362	ciona_repeat
autorepeat_1706	ciona_repeat
Contig270	WI_ciona_repeat
autorepeat_2363	ciona_repeat
autorepeat_1707	ciona_repeat
DMHMR1	Unknown
Contig271	WI_ciona_repeat
autorepeat_2364	ciona_repeat
autorepeat_1708	ciona_repeat
DMHMR2	Unknown D.melanogaster Heterochromatin repeat.
ATCOPIA29_I	LTR/Copia
Contig272	WI_ciona_repeat
autorepeat_2365	ciona_repeat
autorepeat_1709	ciona_repeat
autorepeat_2366	ciona_repeat
L1MEc_5end	LINE/L1
Contig273	WI_ciona_repeat
E_Q9Y027	ensembl17898/trans	REVERSE TRANSCRIPTASE (FRAGMENT).
autorepeat_2367	ciona_repeat
Contig274	WI_ciona_repeat
autorepeat_2368	ciona_repeat
Contig275	WI_ciona_repeat
autorepeat_2369	ciona_repeat
Contig276	WI_ciona_repeat
Contig277	WI_ciona_repeat
Contig278	WI_ciona_repeat
Contig279	WI_ciona_repeat
135355..106927,141388,90855	DNA
tRNA-Arg-CGA	tRNA
tRNA-Arg-CGC	tRNA
tRNA-Arg-CGG	tRNA
WALDOA	DNA
WALDOB	DNA
ATCOPIA17LTR	LTR/Copia 
autorepeat_1710	ciona_repeat
autorepeat_1711	ciona_repeat
autorepeat_1712	ciona_repeat
autorepeat_1713	ciona_repeat
autorepeat_2370	ciona_repeat
autorepeat_1714	ciona_repeat
autorepeat_2371	ciona_repeat
autorepeat_1715	ciona_repeat
autorepeat_2372	ciona_repeat
autorepeat_1716	ciona_repeat
Contig280	WI_ciona_repeat
autorepeat_2373	ciona_repeat
autorepeat_1717	ciona_repeat
Contig281	WI_ciona_repeat
autorepeat_2374	ciona_repeat
autorepeat_1718	ciona_repeat
autorepeat_2375	ciona_repeat
autorepeat_1719	ciona_repeat
Contig282	WI_ciona_repeat
autorepeat_2376	ciona_repeat
EXPANDER	LINE/Pufferfish  
Contig283	WI_ciona_repeat
autorepeat_2377	ciona_repeat
Contig284	WI_ciona_repeat
autorepeat_2378	ciona_repeat
Contig285	WI_ciona_repeat
Sushi_LTR	LTR/Gypsy (unchanged)
autorepeat_2379	ciona_repeat
Contig286	WI_ciona_repeat
tRNA-Arg-CGY	tRNA
Contig287	WI_ciona_repeat
Contig288	WI_ciona_repeat
Contig289	WI_ciona_repeat
E_Q9U4W1	ensembl51779/low_complexity	POL-LIKE PROTEIN.
autorepeat_1720	ciona_repeat
autorepeat_1721	ciona_repeat
autorepeat_1722	ciona_repeat
DNA13TA1a_DR	DNA
autorepeat_1723	ciona_repeat
autorepeat_2380	ciona_repeat
autorepeat_1724	ciona_repeat
autorepeat_2381	ciona_repeat
autorepeat_1725	ciona_repeat
autorepeat_2382	ciona_repeat
autorepeat_1726	ciona_repeat
Contig290	WI_ciona_repeat
autorepeat_2383	ciona_repeat
autorepeat_1727	ciona_repeat
autorepeat_2384	ciona_repeat
autorepeat_1728	ciona_repeat
Contig291	WI_ciona_repeat
autorepeat_2385	ciona_repeat
autorepeat_1729	ciona_repeat
Contig292	WI_ciona_repeat
autorepeat_2386	ciona_repeat
Contig293	WI_ciona_repeat
autorepeat_2387	ciona_repeat
Contig294	WI_ciona_repeat
autorepeat_2388	ciona_repeat
Contig295	WI_ciona_repeat
autorepeat_2389	ciona_repeat
Contig296	WI_ciona_repeat
Contig297	WI_ciona_repeat
Contig298	WI_ciona_repeat
Contig299	WI_ciona_repeat
